propnum,day,oil,gas,water
f899139df5e1059396431415e770c6dd,2021-10-01,0,1151.2762568491669,0
f899139df5e1059396431415e770c6dd,2021-10-02,0,1151.2729050122618,0
f899139df5e1059396431415e770c6dd,2021-10-03,0,1151.269522643733,0
f899139df5e1059396431415e770c6dd,2021-10-04,0,1151.2661095541348,0
f899139df5e1059396431415e770c6dd,2021-10-05,0,1151.2626655533975,0
f899139df5e1059396431415e770c6dd,2021-10-06,0,1151.2591904508254,0
f899139df5e1059396431415e770c6dd,2021-10-07,0,1151.2556840550978,0
f899139df5e1059396431415e770c6dd,2021-10-08,0,1151.2521461742692,0
f899139df5e1059396431415e770c6dd,2021-10-09,0,1151.2485766157672,0
f899139df5e1059396431415e770c6dd,2021-10-10,0,1151.2449751863946,0
f899139df5e1059396431415e770c6dd,2021-10-11,0,1151.241341692328,0
f899139df5e1059396431415e770c6dd,2021-10-12,0,1151.2376759391173,0
f899139df5e1059396431415e770c6dd,2021-10-13,0,1151.2339777316865,0
f899139df5e1059396431415e770c6dd,2021-10-14,0,1151.2302468743337,0
f899139df5e1059396431415e770c6dd,2021-10-15,0,1151.2264831707291,0
f899139df5e1059396431415e770c6dd,2021-10-16,0,1151.222686423917,0
f899139df5e1059396431415e770c6dd,2021-10-17,0,1151.2188564363144,0
f899139df5e1059396431415e770c6dd,2021-10-18,0,1151.2149930097107,0
f899139df5e1059396431415e770c6dd,2021-10-19,0,1151.211095945269,0
f899139df5e1059396431415e770c6dd,2021-10-20,0,1151.2071650435248,0
f899139df5e1059396431415e770c6dd,2021-10-21,0,1151.2032001043851,0
f899139df5e1059396431415e770c6dd,2021-10-22,0,1151.1992009271296,0
f899139df5e1059396431415e770c6dd,2021-10-23,0,1151.1951673104102,0
f899139df5e1059396431415e770c6dd,2021-10-24,0,1151.1910990522513,0
f899139df5e1059396431415e770c6dd,2021-10-25,0,1151.186995950048,0
f899139df5e1059396431415e770c6dd,2021-10-26,0,1151.1828578005675,0
f899139df5e1059396431415e770c6dd,2021-10-27,0,1151.1786843999491,0
f899139df5e1059396431415e770c6dd,2021-10-28,0,1151.1744755437028,0
f899139df5e1059396431415e770c6dd,2021-10-29,0,1151.1702310267099,0
f899139df5e1059396431415e770c6dd,2021-10-30,0,1151.1659506432234,0
f899139df5e1059396431415e770c6dd,2021-10-31,0,1151.1616341868662,0
f899139df5e1059396431415e770c6dd,2021-11-01,0,1151.157281450633,0
f899139df5e1059396431415e770c6dd,2021-11-02,0,1151.152892226889,0
f899139df5e1059396431415e770c6dd,2021-11-03,0,1151.14846630737,0
f899139df5e1059396431415e770c6dd,2021-11-04,0,1151.1440034831817,0
f899139df5e1059396431415e770c6dd,2021-11-05,0,1151.139503544801,0
f899139df5e1059396431415e770c6dd,2021-11-06,0,1151.1349662820746,0
f899139df5e1059396431415e770c6dd,2021-11-07,0,1151.1303914842188,0
f899139df5e1059396431415e770c6dd,2021-11-08,0,1151.1257789398212,0
f899139df5e1059396431415e770c6dd,2021-11-09,0,1151.1211284368378,0
f899139df5e1059396431415e770c6dd,2021-11-10,0,1151.1164397625953,0
f899139df5e1059396431415e770c6dd,2021-11-11,0,1151.1117127037896,0
f899139df5e1059396431415e770c6dd,2021-11-12,0,1151.1069470464865,0
f899139df5e1059396431415e770c6dd,2021-11-13,0,1151.102142576121,0
f899139df5e1059396431415e770c6dd,2021-11-14,0,1151.0972990774972,0
f899139df5e1059396431415e770c6dd,2021-11-15,0,1151.0924163347888,0
f899139df5e1059396431415e770c6dd,2021-11-16,0,1151.0874941315387,0
f899139df5e1059396431415e770c6dd,2021-11-17,0,1151.0825322506582,0
f899139df5e1059396431415e770c6dd,2021-11-18,0,1151.0775304744282,0
f899139df5e1059396431415e770c6dd,2021-11-19,0,1151.0724885844977,0
f899139df5e1059396431415e770c6dd,2021-11-20,0,1151.0674063618856,0
f899139df5e1059396431415e770c6dd,2021-11-21,0,1151.0622835869779,0
f899139df5e1059396431415e770c6dd,2021-11-22,0,1151.0571200395307,0
f899139df5e1059396431415e770c6dd,2021-11-23,0,1151.0519154986675,0
f899139df5e1059396431415e770c6dd,2021-11-24,0,1151.0466697428803,0
f899139df5e1059396431415e770c6dd,2021-11-25,0,1151.04138255003,0
f899139df5e1059396431415e770c6dd,2021-11-26,0,1151.036053697345,0
f899139df5e1059396431415e770c6dd,2021-11-27,0,1151.0306829614226,0
f899139df5e1059396431415e770c6dd,2021-11-28,0,1151.0252701182274,0
f899139df5e1059396431415e770c6dd,2021-11-29,0,1151.0198149430923,0
f899139df5e1059396431415e770c6dd,2021-11-30,0,1151.0143172107184,0
f899139df5e1059396431415e770c6dd,2021-12-01,0,1151.0087766951747,0
f899139df5e1059396431415e770c6dd,2021-12-02,0,1151.003193169897,0
f899139df5e1059396431415e770c6dd,2021-12-03,0,1150.99756640769,0
f899139df5e1059396431415e770c6dd,2021-12-04,0,1150.9918961807252,0
f899139df5e1059396431415e770c6dd,2021-12-05,0,1150.9861822605426,0
f899139df5e1059396431415e770c6dd,2021-12-06,0,1150.9804244180489,0
f899139df5e1059396431415e770c6dd,2021-12-07,0,1150.9746224235184,0
f899139df5e1059396431415e770c6dd,2021-12-08,0,1150.9687760465936,0
f899139df5e1059396431415e770c6dd,2021-12-09,0,1150.9628850562833,0
f899139df5e1059396431415e770c6dd,2021-12-10,0,1150.9569492209641,0
f899139df5e1059396431415e770c6dd,2021-12-11,0,1150.9509683083804,0
f899139df5e1059396431415e770c6dd,2021-12-12,0,1150.9449420856427,0
f899139df5e1059396431415e770c6dd,2021-12-13,0,1150.9388703192299,0
f899139df5e1059396431415e770c6dd,2021-12-14,0,1150.932752774987,0
f899139df5e1059396431415e770c6dd,2021-12-15,0,1150.9265892181268,0
f899139df5e1059396431415e770c6dd,2021-12-16,0,1150.920379413229,0
f899139df5e1059396431415e770c6dd,2021-12-17,0,1150.91412312424,0
f899139df5e1059396431415e770c6dd,2021-12-18,0,1150.9078201144741,0
f899139df5e1059396431415e770c6dd,2021-12-19,0,1150.9014701466112,0
f899139df5e1059396431415e770c6dd,2021-12-20,0,1150.8950729826995,0
f899139df5e1059396431415e770c6dd,2021-12-21,0,1150.8886283841534,0
f899139df5e1059396431415e770c6dd,2021-12-22,0,1150.882136111754,0
f899139df5e1059396431415e770c6dd,2021-12-23,0,1150.8755959256505,0
f899139df5e1059396431415e770c6dd,2021-12-24,0,1150.8690075853572,0
f899139df5e1059396431415e770c6dd,2021-12-25,0,1150.8623708497566,0
f899139df5e1059396431415e770c6dd,2021-12-26,0,1150.8556854770975,0
f899139df5e1059396431415e770c6dd,2021-12-27,0,1150.8489512249955,0
f899139df5e1059396431415e770c6dd,2021-12-28,0,1150.8421678504333,0
f899139df5e1059396431415e770c6dd,2021-12-29,0,1150.83533510976,0
f899139df5e1059396431415e770c6dd,2021-12-30,0,1150.828452758692,0
f899139df5e1059396431415e770c6dd,2021-12-31,0,1150.8215205523122,0
f899139df5e1059396431415e770c6dd,2022-01-01,0,1150.81453824507,0
f899139df5e1059396431415e770c6dd,2022-01-02,0,1150.8075055907823,0
f899139df5e1059396431415e770c6dd,2022-01-03,0,1150.8004223426321,0
f899139df5e1059396431415e770c6dd,2022-01-04,0,1150.79328825317,0
f899139df5e1059396431415e770c6dd,2022-01-05,0,1150.786103074313,0
f899139df5e1059396431415e770c6dd,2022-01-06,0,1150.7788665573444,0
f899139df5e1059396431415e770c6dd,2022-01-07,0,1150.7715784529153,0
f899139df5e1059396431415e770c6dd,2022-01-08,0,1150.7642385110432,0
f899139df5e1059396431415e770c6dd,2022-01-09,0,1150.756846481113,0
f899139df5e1059396431415e770c6dd,2022-01-10,0,1150.749402111875,0
f899139df5e1059396431415e770c6dd,2022-01-11,0,1150.7419051514487,0
f899139df5e1059396431415e770c6dd,2022-01-12,0,1150.7343553473188,0
f899139df5e1059396431415e770c6dd,2022-01-13,0,1150.7267524463375,0
f899139df5e1059396431415e770c6dd,2022-01-14,0,1150.7190961947244,0
f899139df5e1059396431415e770c6dd,2022-01-15,0,1150.711386338066,0
f899139df5e1059396431415e770c6dd,2022-01-16,0,1150.7036226213152,0
f899139df5e1059396431415e770c6dd,2022-01-17,0,1150.695804788793,0
f899139df5e1059396431415e770c6dd,2022-01-18,0,1150.6879325841876,0
f899139df5e1059396431415e770c6dd,2022-01-19,0,1150.6800057505536,0
f899139df5e1059396431415e770c6dd,2022-01-20,0,1150.6720240303132,0
f899139df5e1059396431415e770c6dd,2022-01-21,0,1150.663987165256,0
f899139df5e1059396431415e770c6dd,2022-01-22,0,1150.6558948965396,0
f899139df5e1059396431415e770c6dd,2022-01-23,0,1150.647746964688,0
f899139df5e1059396431415e770c6dd,2022-01-24,0,1150.639543109593,0
f899139df5e1059396431415e770c6dd,2022-01-25,0,1150.6312830705147,0
f899139df5e1059396431415e770c6dd,2022-01-26,0,1150.6229665860797,0
f899139df5e1059396431415e770c6dd,2022-01-27,0,1150.6145933942828,0
f899139df5e1059396431415e770c6dd,2022-01-28,0,1150.6061632324866,0
f899139df5e1059396431415e770c6dd,2022-01-29,0,1150.5976758374213,0
f899139df5e1059396431415e770c6dd,2022-01-30,0,1150.5891309451854,0
f899139df5e1059396431415e770c6dd,2022-01-31,0,1150.5805282912452,0
f899139df5e1059396431415e770c6dd,2022-02-01,0,1150.5718676104343,0
f899139df5e1059396431415e770c6dd,2022-02-02,0,1150.5631486369557,0
f899139df5e1059396431415e770c6dd,2022-02-03,0,1150.5543711043797,0
f899139df5e1059396431415e770c6dd,2022-02-04,0,1150.5455347456452,0
f899139df5e1059396431415e770c6dd,2022-02-05,0,1150.5366392930591,0
f899139df5e1059396431415e770c6dd,2022-02-06,0,1150.5276844782977,0
f899139df5e1059396431415e770c6dd,2022-02-07,0,1150.5186700324045,0
f899139df5e1059396431415e770c6dd,2022-02-08,0,1150.5095956857933,0
f899139df5e1059396431415e770c6dd,2022-02-09,0,1150.5004611682452,0
f899139df5e1059396431415e770c6dd,2022-02-10,0,1150.491266208911,0
f899139df5e1059396431415e770c6dd,2022-02-11,0,1150.48201053631,0
f899139df5e1059396431415e770c6dd,2022-02-12,0,1150.472693878331,0
f899139df5e1059396431415e770c6dd,2022-02-13,0,1150.463315962232,0
f899139df5e1059396431415e770c6dd,2022-02-14,0,1150.4538765146394,0
f899139df5e1059396431415e770c6dd,2022-02-15,0,1150.4443752615502,0
f899139df5e1059396431415e770c6dd,2022-02-16,0,1150.4348119283304,0
f899139df5e1059396431415e770c6dd,2022-02-17,0,1150.4251862397157,0
f899139df5e1059396431415e770c6dd,2022-02-18,0,1150.4154979198113,0
f899139df5e1059396431415e770c6dd,2022-02-19,0,1150.4057466920929,0
f899139df5e1059396431415e770c6dd,2022-02-20,0,1150.3959322794058,0
f899139df5e1059396431415e770c6dd,2022-02-21,0,1150.3860544039655,0
f899139df5e1059396431415e770c6dd,2022-02-22,0,1150.3761127873581,0
f899139df5e1059396431415e770c6dd,2022-02-23,0,1150.3661071505396,0
f899139df5e1059396431415e770c6dd,2022-02-24,0,1150.3560372138375,0
f899139df5e1059396431415e770c6dd,2022-02-25,0,1150.3459026969488,0
f899139df5e1059396431415e770c6dd,2022-02-26,0,1150.3357033189423,0
f899139df5e1059396431415e770c6dd,2022-02-27,0,1150.3254387982574,0
f899139df5e1059396431415e770c6dd,2022-02-28,0,1150.3151088527052,0
f899139df5e1059396431415e770c6dd,2022-03-01,0,1150.3047131994672,0
f899139df5e1059396431415e770c6dd,2022-03-02,0,1150.2942515550974,0
f899139df5e1059396431415e770c6dd,2022-03-03,0,1150.2837236355208,0
f899139df5e1059396431415e770c6dd,2022-03-04,0,1150.2731291560347,0
f899139df5e1059396431415e770c6dd,2022-03-05,0,1150.2624678313075,0
f899139df5e1059396431415e770c6dd,2022-03-06,0,1150.2517393753806,0
f899139df5e1059396431415e770c6dd,2022-03-07,0,1150.2409435016675,0
f899139df5e1059396431415e770c6dd,2022-03-08,0,1150.2300799229547,0
f899139df5e1059396431415e770c6dd,2022-03-09,0,1150.2191483513998,0
f899139df5e1059396431415e770c6dd,2022-03-10,0,1150.208148498535,0
f899139df5e1059396431415e770c6dd,2022-03-11,0,1150.197080075265,0
f899139df5e1059396431415e770c6dd,2022-03-12,0,1150.1859427918669,0
f899139df5e1059396431415e770c6dd,2022-03-13,0,1150.1747363579925,0
f899139df5e1059396431415e770c6dd,2022-03-14,0,1150.1634604826663,0
f899139df5e1059396431415e770c6dd,2022-03-15,0,1150.1521148742875,0
f899139df5e1059396431415e770c6dd,2022-03-16,0,1150.1406992406282,0
f899139df5e1059396431415e770c6dd,2022-03-17,0,1150.1292132888352,0
f899139df5e1059396431415e770c6dd,2022-03-18,0,1150.1176567254304,0
f899139df5e1059396431415e770c6dd,2022-03-19,0,1150.1060292563095,0
f899139df5e1059396431415e770c6dd,2022-03-20,0,1150.0943305867431,0
f899139df5e1059396431415e770c6dd,2022-03-21,0,1150.0825604213774,0
f899139df5e1059396431415e770c6dd,2022-03-22,0,1150.070718464233,0
f899139df5e1059396431415e770c6dd,2022-03-23,0,1150.058804418707,0
f899139df5e1059396431415e770c6dd,2022-03-24,0,1150.0468179875718,0
f899139df5e1059396431415e770c6dd,2022-03-25,0,1150.0347588729753,0
f899139df5e1059396431415e770c6dd,2022-03-26,0,1150.0226267764422,0
f899139df5e1059396431415e770c6dd,2022-03-27,0,1150.0104213988736,0
f899139df5e1059396431415e770c6dd,2022-03-28,0,1149.998142440547,0
f899139df5e1059396431415e770c6dd,2022-03-29,0,1149.9857896011167,0
f899139df5e1059396431415e770c6dd,2022-03-30,0,1149.9733625796143,0
f899139df5e1059396431415e770c6dd,2022-03-31,0,1149.960861074449,0
f899139df5e1059396431415e770c6dd,2022-04-01,0,1149.9482847834072,0
f899139df5e1059396431415e770c6dd,2022-04-02,0,1149.9356334036536,0
f899139df5e1059396431415e770c6dd,2022-04-03,0,1149.9229066317307,0
f899139df5e1059396431415e770c6dd,2022-04-04,0,1149.9101041635597,0
f899139df5e1059396431415e770c6dd,2022-04-05,0,1149.8972256944403,0
f899139df5e1059396431415e770c6dd,2022-04-06,0,1149.8842709190512,0
f899139df5e1059396431415e770c6dd,2022-04-07,0,1149.87123953145,0
f899139df5e1059396431415e770c6dd,2022-04-08,0,1149.8581312250742,0
f899139df5e1059396431415e770c6dd,2022-04-09,0,1149.8449456927412,0
f899139df5e1059396431415e770c6dd,2022-04-10,0,1149.8316826266475,0
f899139df5e1059396431415e770c6dd,2022-04-11,0,1149.8183417183711,0
f899139df5e1059396431415e770c6dd,2022-04-12,0,1149.8049226588696,0
f899139df5e1059396431415e770c6dd,2022-04-13,0,1149.7914251384823,0
f899139df5e1059396431415e770c6dd,2022-04-14,0,1149.7778488469291,0
f899139df5e1059396431415e770c6dd,2022-04-15,0,1149.7641934733115,0
f899139df5e1059396431415e770c6dd,2022-04-16,0,1149.750458706113,0
f899139df5e1059396431415e770c6dd,2022-04-17,0,1149.7366442331986,0
f899139df5e1059396431415e770c6dd,2022-04-18,0,1149.7227497418169,0
f899139df5e1059396431415e770c6dd,2022-04-19,0,1149.7087749185976,0
f899139df5e1059396431415e770c6dd,2022-04-20,0,1149.6947194495547,0
f899139df5e1059396431415e770c6dd,2022-04-21,0,1149.680583020085,0
f899139df5e1059396431415e770c6dd,2022-04-22,0,1149.6663653149683,0
f899139df5e1059396431415e770c6dd,2022-04-23,0,1149.6520660183699,0
f899139df5e1059396431415e770c6dd,2022-04-24,0,1149.637684813838,0
f899139df5e1059396431415e770c6dd,2022-04-25,0,1149.623221384306,0
f899139df5e1059396431415e770c6dd,2022-04-26,0,1149.6086754120925,0
f899139df5e1059396431415e770c6dd,2022-04-27,0,1149.5940465789006,0
f899139df5e1059396431415e770c6dd,2022-04-28,0,1149.5793345658199,0
f899139df5e1059396431415e770c6dd,2022-04-29,0,1149.5645390533252,0
f899139df5e1059396431415e770c6dd,2022-04-30,0,1149.5496597212782,0
f899139df5e1059396431415e770c6dd,2022-05-01,0,1149.5346962489273,0
f899139df5e1059396431415e770c6dd,2022-05-02,0,1149.5196483149073,0
f899139df5e1059396431415e770c6dd,2022-05-03,0,1149.5045155972407,0
f899139df5e1059396431415e770c6dd,2022-05-04,0,1149.4892977733384,0
f899139df5e1059396431415e770c6dd,2022-05-05,0,1149.4739945199985,0
f899139df5e1059396431415e770c6dd,2022-05-06,0,1149.4586055134077,0
f899139df5e1059396431415e770c6dd,2022-05-07,0,1149.4431304291422,0
f899139df5e1059396431415e770c6dd,2022-05-08,0,1149.4275689421668,0
f899139df5e1059396431415e770c6dd,2022-05-09,0,1149.4119207268357,0
f899139df5e1059396431415e770c6dd,2022-05-10,0,1149.3961854568943,0
f899139df5e1059396431415e770c6dd,2022-05-11,0,1149.3803628054768,0
f899139df5e1059396431415e770c6dd,2022-05-12,0,1149.3644524451092,0
f899139df5e1059396431415e770c6dd,2022-05-13,0,1149.3484540477089,0
f899139df5e1059396431415e770c6dd,2022-05-14,0,1149.3323672845836,0
f899139df5e1059396431415e770c6dd,2022-05-15,0,1149.3161918264343,0
f899139df5e1059396431415e770c6dd,2022-05-16,0,1149.2999273433531,0
f899139df5e1059396431415e770c6dd,2022-05-17,0,1149.2835735048263,0
f899139df5e1059396431415e770c6dd,2022-05-18,0,1149.267129979732,0
f899139df5e1059396431415e770c6dd,2022-05-19,0,1149.2505964363431,0
f899139df5e1059396431415e770c6dd,2022-05-20,0,1149.2339725423258,0
f899139df5e1059396431415e770c6dd,2022-05-21,0,1149.2172579647406,0
f899139df5e1059396431415e770c6dd,2022-05-22,0,1149.2004523700436,0
f899139df5e1059396431415e770c6dd,2022-05-23,0,1149.1835554240856,0
f899139df5e1059396431415e770c6dd,2022-05-24,0,1149.1665667921134,0
f899139df5e1059396431415e770c6dd,2022-05-25,0,1149.1494861387698,0
f899139df5e1059396431415e770c6dd,2022-05-26,0,1149.1323131280944,0
f899139df5e1059396431415e770c6dd,2022-05-27,0,1149.1150474235242,0
f899139df5e1059396431415e770c6dd,2022-05-28,0,1149.0976886878925,0
f899139df5e1059396431415e770c6dd,2022-05-29,0,1149.080236583432,0
f899139df5e1059396431415e770c6dd,2022-05-30,0,1149.0626907717735,0
f899139df5e1059396431415e770c6dd,2022-05-31,0,1149.0450509139457,0
f899139df5e1059396431415e770c6dd,2022-06-01,0,1149.0273166703776,0
f899139df5e1059396431415e770c6dd,2022-06-02,0,1149.0094877008983,0
f899139df5e1059396431415e770c6dd,2022-06-03,0,1148.9915636647358,0
f899139df5e1059396431415e770c6dd,2022-06-04,0,1148.973544220521,0
f899139df5e1059396431415e770c6dd,2022-06-05,0,1148.9554290262838,0
f899139df5e1059396431415e770c6dd,2022-06-06,0,1148.9372177394575,0
f899139df5e1059396431415e770c6dd,2022-06-07,0,1148.918910016877,0
f899139df5e1059396431415e770c6dd,2022-06-08,0,1148.9005055147795,0
f899139df5e1059396431415e770c6dd,2022-06-09,0,1148.8820038888064,0
f899139df5e1059396431415e770c6dd,2022-06-10,0,1148.8634047940025,0
f899139df5e1059396431415e770c6dd,2022-06-11,0,1148.8447078848158,0
f899139df5e1059396431415e770c6dd,2022-06-12,0,1148.8259128151008,0
f899139df5e1059396431415e770c6dd,2022-06-13,0,1148.807019238116,0
f899139df5e1059396431415e770c6dd,2022-06-14,0,1148.788026806526,0
f899139df5e1059396431415e770c6dd,2022-06-15,0,1148.768935172402,0
f899139df5e1059396431415e770c6dd,2022-06-16,0,1148.7497439872213,0
f899139df5e1059396431415e770c6dd,2022-06-17,0,1148.7304529018695,0
f899139df5e1059396431415e770c6dd,2022-06-18,0,1148.7110615666393,0
f899139df5e1059396431415e770c6dd,2022-06-19,0,1148.6915696312321,0
f899139df5e1059396431415e770c6dd,2022-06-20,0,1148.6719767447582,0
f899139df5e1059396431415e770c6dd,2022-06-21,0,1148.6522825557379,0
f899139df5e1059396431415e770c6dd,2022-06-22,0,1148.6324867121004,0
f899139df5e1059396431415e770c6dd,2022-06-23,0,1148.612588861187,0
f899139df5e1059396431415e770c6dd,2022-06-24,0,1148.5925886497494,0
f899139df5e1059396431415e770c6dd,2022-06-25,0,1148.5724857239504,0
f899139df5e1059396431415e770c6dd,2022-06-26,0,1148.5522797293665,0
f899139df5e1059396431415e770c6dd,2022-06-27,0,1148.5319703109858,0
f899139df5e1059396431415e770c6dd,2022-06-28,0,1148.5115571132108,0
f899139df5e1059396431415e770c6dd,2022-06-29,0,1148.4910397798571,0
f899139df5e1059396431415e770c6dd,2022-06-30,0,1148.4704179541561,0
f899139df5e1059396431415e770c6dd,2022-07-01,0,1148.4496912787529,0
f899139df5e1059396431415e770c6dd,2022-07-02,0,1148.4288593957099,0
f899139df5e1059396431415e770c6dd,2022-07-03,0,1148.4079219465048,0
f899139df5e1059396431415e770c6dd,2022-07-04,0,1148.3868785720329,0
f899139df5e1059396431415e770c6dd,2022-07-05,0,1148.3657289126068,0
f899139df5e1059396431415e770c6dd,2022-07-06,0,1148.3444726079572,0
f899139df5e1059396431415e770c6dd,2022-07-07,0,1148.323109297234,0
f899139df5e1059396431415e770c6dd,2022-07-08,0,1148.3016386190063,0
f899139df5e1059396431415e770c6dd,2022-07-09,0,1148.2800602112632,0
f899139df5e1059396431415e770c6dd,2022-07-10,0,1148.2583737114144,0
f899139df5e1059396431415e770c6dd,2022-07-11,0,1148.2365787562917,0
f899139df5e1059396431415e770c6dd,2022-07-12,0,1148.2146749821472,0
f899139df5e1059396431415e770c6dd,2022-07-13,0,1148.1926620246575,0
f899139df5e1059396431415e770c6dd,2022-07-14,0,1148.1705395189208,0
f899139df5e1059396431415e770c6dd,2022-07-15,0,1148.1483070994605,0
f899139df5e1059396431415e770c6dd,2022-07-16,0,1148.1259644002237,0
f899139df5e1059396431415e770c6dd,2022-07-17,0,1148.1035110545827,0
f899139df5e1059396431415e770c6dd,2022-07-18,0,1148.0809466953363,0
f899139df5e1059396431415e770c6dd,2022-07-19,0,1148.058270954709,0
f899139df5e1059396431415e770c6dd,2022-07-20,0,1148.0354834643529,0
f899139df5e1059396431415e770c6dd,2022-07-21,0,1148.0125838553486,0
f899139df5e1059396431415e770c6dd,2022-07-22,0,1147.9895717582035,0
f899139df5e1059396431415e770c6dd,2022-07-23,0,1147.966446802856,0
f899139df5e1059396431415e770c6dd,2022-07-24,0,1147.9432086186735,0
f899139df5e1059396431415e770c6dd,2022-07-25,0,1147.919856834454,0
f899139df5e1059396431415e770c6dd,2022-07-26,0,1147.8963910784278,0
f899139df5e1059396431415e770c6dd,2022-07-27,0,1147.872810978256,0
f899139df5e1059396431415e770c6dd,2022-07-28,0,1147.849116161032,0
f899139df5e1059396431415e770c6dd,2022-07-29,0,1147.825306253285,0
f899139df5e1059396431415e770c6dd,2022-07-30,0,1147.8013808809758,0
f899139df5e1059396431415e770c6dd,2022-07-31,0,1147.777339669501,0
f899139df5e1059396431415e770c6dd,2022-08-01,0,1147.7531822436936,0
f899139df5e1059396431415e770c6dd,2022-08-02,0,1147.7289082278216,0
f899139df5e1059396431415e770c6dd,2022-08-03,0,1147.7045172455905,0
f899139df5e1059396431415e770c6dd,2022-08-04,0,1147.680008920144,0
f899139df5e1059396431415e770c6dd,2022-08-05,0,1147.6553828740643,0
f899139df5e1059396431415e770c6dd,2022-08-06,0,1147.6306387293723,0
f899139df5e1059396431415e770c6dd,2022-08-07,0,1147.6057761075292,0
f899139df5e1059396431415e770c6dd,2022-08-08,0,1147.5807946294372,0
f899139df5e1059396431415e770c6dd,2022-08-09,0,1147.5556939154399,0
f899139df5e1059396431415e770c6dd,2022-08-10,0,1147.530473585323,0
f899139df5e1059396431415e770c6dd,2022-08-11,0,1147.505133258316,0
f899139df5e1059396431415e770c6dd,2022-08-12,0,1147.4796725530914,0
f899139df5e1059396431415e770c6dd,2022-08-13,0,1147.4540910877668,0
f899139df5e1059396431415e770c6dd,2022-08-14,0,1147.4283884799052,0
f899139df5e1059396431415e770c6dd,2022-08-15,0,1147.4025643465156,0
f899139df5e1059396431415e770c6dd,2022-08-16,0,1147.376618304055,0
f899139df5e1059396431415e770c6dd,2022-08-17,0,1147.3505499684268,0
f899139df5e1059396431415e770c6dd,2022-08-18,0,1147.3243589549836,0
f899139df5e1059396431415e770c6dd,2022-08-19,0,1147.298044878528,0
f899139df5e1059396431415e770c6dd,2022-08-20,0,1147.271607353312,0
f899139df5e1059396431415e770c6dd,2022-08-21,0,1147.2450459930394,0
f899139df5e1059396431415e770c6dd,2022-08-22,0,1147.2183604108654,0
f899139df5e1059396431415e770c6dd,2022-08-23,0,1147.191550219398,0
f899139df5e1059396431415e770c6dd,2022-08-24,0,1147.1646150306992,0
f899139df5e1059396431415e770c6dd,2022-08-25,0,1147.1375544562848,0
f899139df5e1059396431415e770c6dd,2022-08-26,0,1147.110368107126,0
f899139df5e1059396431415e770c6dd,2022-08-27,0,1147.0830555936504,0
f899139df5e1059396431415e770c6dd,2022-08-28,0,1147.0556165257426,0
f899139df5e1059396431415e770c6dd,2022-08-29,0,1147.0280505127444,0
f899139df5e1059396431415e770c6dd,2022-08-30,0,1147.0003571634568,0
f899139df5e1059396431415e770c6dd,2022-08-31,0,1146.9725360861403,0
f899139df5e1059396431415e770c6dd,2022-09-01,0,1146.9445868885155,0
f899139df5e1059396431415e770c6dd,2022-09-02,0,1146.9165091777645,0
f899139df5e1059396431415e770c6dd,2022-09-03,0,1146.888302560532,0
f899139df5e1059396431415e770c6dd,2022-09-04,0,1146.8599666429252,0
f899139df5e1059396431415e770c6dd,2022-09-05,0,1146.8315010305155,0
f899139df5e1059396431415e770c6dd,2022-09-06,0,1146.8029053283387,0
f899139df5e1059396431415e770c6dd,2022-09-07,0,1146.774179140897,0
f899139df5e1059396431415e770c6dd,2022-09-08,0,1146.7453220721593,0
f899139df5e1059396431415e770c6dd,2022-09-09,0,1146.716333725562,0
f899139df5e1059396431415e770c6dd,2022-09-10,0,1146.687213704009,0
f899139df5e1059396431415e770c6dd,2022-09-11,0,1146.6579616098754,0
f899139df5e1059396431415e770c6dd,2022-09-12,0,1146.6285770450054,0
f899139df5e1059396431415e770c6dd,2022-09-13,0,1146.599059610715,0
f899139df5e1059396431415e770c6dd,2022-09-14,0,1146.5694089077922,0
f899139df5e1059396431415e770c6dd,2022-09-15,0,1146.5396245364982,0
f899139df5e1059396431415e770c6dd,2022-09-16,0,1146.5097060965688,0
f899139df5e1059396431415e770c6dd,2022-09-17,0,1146.4796531872141,0
f899139df5e1059396431415e770c6dd,2022-09-18,0,1146.4494654071211,0
f899139df5e1059396431415e770c6dd,2022-09-19,0,1146.4191423544535,0
f899139df5e1059396431415e770c6dd,2022-09-20,0,1146.3886836268523,0
f899139df5e1059396431415e770c6dd,2022-09-21,0,1146.3580888214385,0
f899139df5e1059396431415e770c6dd,2022-09-22,0,1146.3273575348126,0
f899139df5e1059396431415e770c6dd,2022-09-23,0,1146.2964893630563,0
f899139df5e1059396431415e770c6dd,2022-09-24,0,1146.2654839017325,0
f899139df5e1059396431415e770c6dd,2022-09-25,0,1146.234340745888,0
f899139df5e1059396431415e770c6dd,2022-09-26,0,1146.2030594900527,0
f899139df5e1059396431415e770c6dd,2022-09-27,0,1146.1716397282419,0
f899139df5e1059396431415e770c6dd,2022-09-28,0,1146.140081053957,0
f899139df5e1059396431415e770c6dd,2022-09-29,0,1146.1083830601856,0
f899139df5e1059396431415e770c6dd,2022-09-30,0,1146.0765453394042,0
f899139df5e1059396431415e770c6dd,2022-10-01,0,1146.0445674835782,0
f899139df5e1059396431415e770c6dd,2022-10-02,0,1146.012449084162,0
f899139df5e1059396431415e770c6dd,2022-10-03,0,1145.9801897321024,0
f899139df5e1059396431415e770c6dd,2022-10-04,0,1145.9477890178382,0
f899139df5e1059396431415e770c6dd,2022-10-05,0,1145.9152465313005,0
